District,Grade,Year,Category,Number Tested,Mean Scale Score,Level 1 #,Level 1 %,Level 2 #,Level 2 %,Level 3 #,Level 3 %,Level 4 #,Level 4 %,#,%
12,7,2017,Male,818,280,519,63.4,214,26.2,61,7.5,24,2.9,85,10.4
12,7,2018,Male,902,585,585,64.9,203,22.5,87,9.6,27,3.0,114,12.6
12,8,2013,Male,934,281,517,55.4,302,32.3,91,9.7,24,2.6,115,12.3
12,8,2014,Male,896,279,490,54.7,291,32.5,91,10.2,24,2.7,115,12.8
12,8,2015,Male,863,280,472,54.7,282,32.7,83,9.6,26,3.0,109,12.6
12,8,2016,Male,841,279,471,56.0,279,33.2,66,7.8,25,3.0,91,10.8
12,8,2017,Male,743,271,456,61.4,223,30.0,51,6.9,13,1.7,64,8.6
12,8,2018,Male,721,590,412,57.1,192,26.6,79,11.0,38,5.3,117,16.2
12,All Grades,2013,Male,5625,278,3293,58.5,1697,30.2,501,8.9,134,2.4,635,11.3
12,All Grades,2014,Male,5618,281,3089,55.0,1741,31.0,590,10.5,198,3.5,788,14.0
12,All Grades,2015,Male,5526,279,3114,56.4,1611,29.2,597,10.8,204,3.7,801,14.5
12,All Grades,2016,Male,5497,279,3058,55.6,1627,29.6,588,10.7,224,4.1,812,14.8
12,All Grades,2017,Male,5293,276,3144,59.4,1440,27.2,511,9.7,198,3.7,709,13.4
12,All Grades,2018,Male,5346,586,3110,58.2,1284,24.0,669,12.5,283,5.3,952,17.8
13,3,2013,Female,541,295,215,39.7,170,31.4,95,17.6,61,11.3,156,28.8
13,3,2014,Female,526,297,188,35.7,157,29.8,114,21.7,67,12.7,181,34.4
13,3,2015,Female,531,300,174,32.8,156,29.4,123,23.2,78,14.7,201,37.9
13,3,2016,Female,551,305,140,25.4,179,32.5,121,22.0,111,20.1,232,42.1
13,3,2017,Female,510,309,128,25.1,131,25.7,142,27.8,109,21.4,251,49.2
13,3,2018,Female,508,601,116,22.8,111,21.9,152,29.9,129,25.4,281,55.3
13,4,2013,Female,494,295,162,32.8,180,36.4,100,20.2,52,10.5,152,30.8
13,4,2014,Female,487,298,165,33.9,157,32.2,97,19.9,68,14.0,165,33.9
13,4,2015,Female,492,296,186,37.8,147,29.9,79,16.1,80,16.3,159,32.3
13,4,2016,Female,503,303,164,32.6,124,24.7,104,20.7,111,22.1,215,42.7
13,4,2017,Female,555,297,183,33.0,181,32.6,119,21.4,72,13.0,191,34.4
13,4,2018,Female,490,598,141,28.8,120,24.5,126,25.7,103,21.0,229,46.7
13,5,2013,Female,485,296,214,44.1,151,31.1,89,18.4,31,6.4,120,24.7
13,5,2014,Female,445,304,162,36.4,133,29.9,89,20.0,61,13.7,150,33.7
13,5,2015,Female,437,306,135,30.9,138,31.6,109,24.9,55,12.6,164,37.5
13,5,2016,Female,463,304,155,33.5,131,28.3,113,24.4,64,13.8,177,38.2
13,5,2017,Female,477,303,179,37.5,129,27.0,97,20.3,72,15.1,169,35.4
13,5,2018,Female,525,599,172,32.8,130,24.8,135,25.7,88,16.8,223,42.5
13,6,2013,Female,484,285,215,44.4,205,42.4,48,9.9,16,3.3,64,13.2
13,6,2014,Female,423,289,170,40.2,163,38.5,59,13.9,31,7.3,90,21.3
13,6,2015,Female,336,284,156,46.4,125,37.2,32,9.5,23,6.8,55,16.4
13,6,2016,Female,323,291,107,33.1,135,41.8,55,17.0,26,8.0,81,25.1
13,6,2017,Female,380,293,142,37.4,135,35.5,48,12.6,55,14.5,103,27.1
13,6,2018,Female,357,593,163,45.7,96,26.9,60,16.8,38,10.6,98,27.5
13,7,2013,Female,511,286,284,55.6,172,33.7,48,9.4,7,1.4,55,10.8
13,7,2014,Female,476,287,256,53.8,164,34.5,53,11.1,3,0.6,56,11.8
13,7,2015,Female,378,289,184,48.7,131,34.7,49,13.0,14,3.7,63,16.7
13,7,2016,Female,334,288,171,51.2,116,34.7,32,9.6,15,4.5,47,14.1
13,7,2017,Female,303,291,144,47.5,109,36.0,42,13.9,8,2.6,50,16.5
13,7,2018,Female,365,597,132,36.2,105,28.8,82,22.5,46,12.6,128,35.1
13,8,2013,Female,540,286,257,47.6,215,39.8,59,10.9,9,1.7,68,12.6
13,8,2014,Female,447,285,210,47.0,187,41.8,39,8.7,11,2.5,50,11.2
13,8,2015,Female,340,276,210,61.8,105,30.9,21,6.2,4,1.2,25,7.4
13,8,2016,Female,270,273,172,63.7,79,29.3,16,5.9,3,1.1,19,7.0
13,8,2017,Female,220,273,142,64.5,63,28.6,14,6.4,1,0.5,15,6.8
13,8,2018,Female,237,594,106,44.7,89,37.6,34,14.3,8,3.4,42,17.7
13,All Grades,2013,Female,3055,291,1347,44.1,1093,35.8,439,14.4,176,5.8,615,20.1
13,All Grades,2014,Female,2804,293,1151,41.0,961,34.3,451,16.1,241,8.6,692,24.7
13,All Grades,2015,Female,2514,293,1045,41.6,802,31.9,413,16.4,254,10.1,667,26.5
13,All Grades,2016,Female,2444,297,909,37.2,764,31.3,441,18.0,330,13.5,771,31.5
13,All Grades,2017,Female,2445,297,918,37.5,748,30.6,462,18.9,317,13.0,779,31.9
13,All Grades,2018,Female,2482,598,830,33.4,651,26.2,589,23.7,412,16.6,1001,40.3
13,3,2013,Male,591,295,235,39.8,169,28.6,106,17.9,81,13.7,187,31.6
13,3,2014,Male,552,296,206,37.3,157,28.4,113,20.5,76,13.8,189,34.2
13,3,2015,Male,531,295,231,43.5,110,20.7,89,16.8,101,19.0,190,35.8
13,3,2016,Male,471,302,150,31.8,127,27.0,80,17.0,114,24.2,194,41.2
13,3,2017,Male,497,309,137,27.6,119,23.9,109,21.9,132,26.6,241,48.5
13,3,2018,Male,499,601,132,26.5,103,20.6,119,23.8,145,29.1,264,52.9
13,4,2013,Male,555,291,223,40.2,172,31.0,108,19.5,52,9.4,160,28.8
13,4,2014,Male,551,294,210,38.1,163,29.6,97,17.6,81,14.7,178,32.3
13,4,2015,Male,482,293,189,39.2,150,31.1,72,14.9,71,14.7,143,29.7
13,4,2016,Male,511,297,193,37.8,125,24.5,92,18.0,101,19.8,193,37.8
13,4,2017,Male,475,298,165,34.7,127,26.7,93,19.6,90,18.9,183,38.5
13,4,2018,Male,466,600,114,24.5,131,28.1,99,21.2,122,26.2,221,47.4
13,5,2013,Male,510,293,261,51.2,130,25.5,87,17.1,32,6.3,119,23.3
13,5,2014,Male,485,295,211,43.5,122,25.2,107,22.1,45,9.3,152,31.3
13,5,2015,Male,471,299,192,40.8,118,25.1,102,21.7,59,12.5,161,34.2
13,5,2016,Male,443,301,176,39.7,115,26.0,89,20.1,63,14.2,152,34.3
13,5,2017,Male,480,299,202,42.1,109,22.7,104,21.7,65,13.5,169,35.2
13,5,2018,Male,468,599,170,36.3,101,21.6,98,20.9,99,21.2,197,42.1
13,6,2013,Male,443,285,196,44.2,181,40.9,46,10.4,20,4.5,66,14.9
13,6,2014,Male,379,287,158,41.7,150,39.6,47,12.4,24,6.3,71,18.7
13,6,2015,Male,362,278,196,54.1,111,30.7,37,10.2,18,5.0,55,15.2
13,6,2016,Male,341,284,153,44.9,118,34.6,37,10.9,33,9.7,70,20.5
13,6,2017,Male,325,286,149,45.8,93,28.6,49,15.1,34,10.5,83,25.5
13,6,2018,Male,345,590,173,50.1,81,23.5,57,16.5,34,9.9,91,26.4
13,7,2013,Male,478,280,315,65.9,118,24.7,39,8.2,6,1.3,45,9.4
13,7,2014,Male,458,286,257,56.1,145,31.7,48,10.5,8,1.7,56,12.2
13,7,2015,Male,370,288,183,49.5,130,35.1,50,13.5,7,1.9,57,15.4
13,7,2016,Male,355,284,200,56.3,94,26.5,52,14.6,9,2.5,61,17.2
13,7,2017,Male,320,283,186,58.1,75,23.4,45,14.1,14,4.4,59,18.4
13,7,2018,Male,331,592,153,46.2,80,24.2,67,20.2,31,9.4,98,29.6
13,8,2013,Male,504,280,281,55.8,167,33.1,46,9.1,10,2.0,56,11.1
13,8,2014,Male,411,277,237,57.7,148,36.0,23,5.6,3,0.7,26,6.3
13,8,2015,Male,337,272,224,66.5,93,27.6,14,4.2,6,1.8,20,5.9
13,8,2016,Male,288,277,169,58.7,88,30.6,26,9.0,5,1.7,31,10.8
13,8,2017,Male,268,267,174,64.9,80,29.9,14,5.2,0,0.0,14,5.2
13,8,2018,Male,247,591,140,56.7,76,30.8,21,8.5,10,4.0,31,12.6
13,All Grades,2013,Male,3081,288,1511,49.0,937,30.4,432,14.0,201,6.5,633,20.5
13,All Grades,2014,Male,2836,290,1279,45.1,885,31.2,435,15.3,237,8.4,672,23.7
13,All Grades,2015,Male,2553,289,1215,47.6,712,27.9,364,14.3,262,10.3,626,24.5
13,All Grades,2016,Male,2409,293,1041,43.2,667,27.7,376,15.6,325,13.5,701,29.1
13,All Grades,2017,Male,2365,293,1013,42.8,603,25.5,414,17.5,335,14.2,749,31.7
13,All Grades,2018,Male,2356,596,882,37.4,572,24.3,461,19.6,441,18.7,902,38.3
14,3,2013,Female,650,299,194,29.8,253,38.9,143,22.0,60,9.2,203,31.2
14,3,2014,Female,563,303,157,27.9,185,32.9,140,24.9,81,14.4,221,39.3
14,3,2015,Female,593,301,193,32.5,195,32.9,127,21.4,78,13.2,205,34.6
14,3,2016,Female,594,305,155,26.1,191,32.2,130,21.9,118,19.9,248,41.8
14,3,2017,Female,578,304,160,27.7,171,29.6,136,23.5,111,19.2,247,42.7
14,3,2018,Female,546,600,121,22.2,120,22.0,211,38.6,94,17.2,305,55.9
14,4,2013,Female,640,295,224,35.0,233,36.4,132,20.6,51,8.0,183,28.6
14,4,2014,Female,636,302,170,26.7,219,34.4,156,24.5,91,14.3,247,38.8
14,4,2015,Female,527,303,126,23.9,193,36.6,131,24.9,77,14.6,208,39.5
14,4,2016,Female,589,302,171,29.0,185,31.4,131,22.2,102,17.3,233,39.6
14,4,2017,Female,583,299,184,31.6,182,31.2,126,21.6,91,15.6,217,37.2
14,4,2018,Female,571,598,160,28.0,154,27.0,134,23.5,123,21.5,257,45.0
14,5,2013,Female,568,295,244,43.0,191,33.6,106,18.7,27,4.8,133,23.4
14,5,2014,Female,579,306,186,32.1,175,30.2,148,25.6,70,12.1,218,37.7
14,5,2015,Female,567,307,174,30.7,172,30.3,152,26.8,69,12.2,221,39.0
14,5,2016,Female,490,305,157,32.0,159,32.4,114,23.3,60,12.2,174,35.5
14,5,2017,Female,558,302,216,38.7,128,22.9,148,26.5,66,11.8,214,38.4
14,5,2018,Female,546,598,181,33.2,143,26.2,140,25.6,82,15.0,222,40.7
14,6,2013,Female,603,288,238,39.5,270,44.8,55,9.1,40,6.6,95,15.8
14,6,2014,Female,582,290,232,39.9,240,41.2,70,12.0,40,6.9,110,18.9
14,6,2015,Female,601,292,243,40.4,230,38.3,78,13.0,50,8.3,128,21.3
14,6,2016,Female,609,294,204,33.5,253,41.5,90,14.8,62,10.2,152,25.0
14,6,2017,Female,507,290,209,41.2,174,34.3,63,12.4,61,12.0,124,24.5
14,6,2018,Female,557,594,236,42.4,145,26.0,103,18.5,73,13.1,176,31.6
14,7,2013,Female,657,290,338,51.4,196,29.8,96,14.6,27,4.1,123,18.7
14,7,2014,Female,603,297,251,41.6,222,36.8,99,16.4,31,5.1,130,21.6
14,7,2015,Female,562,294,227,40.4,210,37.4,100,17.8,25,4.4,125,22.2
14,7,2016,Female,593,297,236,39.8,202,34.1,114,19.2,41,6.9,155,26.1
14,7,2017,Female,616,295,262,42.5,201,32.6,102,16.6,51,8.3,153,24.8
14,7,2018,Female,496,596,191,38.5,148,29.8,106,21.4,51,10.3,157,31.7
14,8,2013,Female,632,295,214,33.9,289,45.7,99,15.7,30,4.7,129,20.4
14,8,2014,Female,465,285,205,44.1,213,45.8,45,9.7,2,0.4,47,10.1
14,8,2015,Female,421,282,212,50.4,182,43.2,24,5.7,3,0.7,27,6.4
14,8,2016,Female,380,279,191,50.3,167,43.9,20,5.3,2,0.5,22,5.8
14,8,2017,Female,432,280,225,52.1,174,40.3,31,7.2,2,0.5,33,7.6
14,8,2018,Female,411,593,210,51.1,138,33.6,49,11.9,14,3.4,63,15.3
14,All Grades,2013,Female,3750,294,1452,38.7,1432,38.2,631,16.8,235,6.3,866,23.1
14,All Grades,2014,Female,3428,298,1201,35.0,1254,36.6,658,19.2,315,9.2,973,28.4
14,All Grades,2015,Female,3271,297,1175,35.9,1182,36.1,612,18.7,302,9.2,914,27.9
14,All Grades,2016,Female,3255,298,1114,34.2,1157,35.5,599,18.4,385,11.8,984,30.2
14,All Grades,2017,Female,3274,296,1256,38.4,1030,31.5,606,18.5,382,11.7,988,30.2
14,All Grades,2018,Female,3127,597,1099,35.1,848,27.1,743,23.8,437,14.0,1180,37.7
14,3,2013,Male,602,297,174,28.9,247,41.0,135,22.4,46,7.6,181,30.1
14,3,2014,Male,591,300,188,31.8,177,29.9,144,24.4,82,13.9,226,38.2
14,3,2015,Male,592,301,188,31.8,184,31.1,129,21.8,91,15.4,220,37.2
14,3,2016,Male,562,300,174,31.0,177,31.5,102,18.1,109,19.4,211,37.5
14,3,2017,Male,565,303,146,25.8,186,32.9,129,22.8,104,18.4,233,41.2
14,3,2018,Male,549,600,136,24.8,120,21.9,170,31.0,123,22.4,293,53.4
14,4,2013,Male,617,294,208,33.7,232,37.6,117,19.0,60,9.7,177,28.7
14,4,2014,Male,598,299,191,31.9,195,32.6,123,20.6,89,14.9,212,35.5
14,4,2015,Male,577,299,172,29.8,188,32.6,135,23.4,82,14.2,217,37.6
14,4,2016,Male,554,301,174,31.4,157,28.3,113,20.4,110,19.9,223,40.3
14,4,2017,Male,539,297,175,32.5,175,32.5,102,18.9,87,16.1,189,35.1
14,4,2018,Male,558,598,145,26.0,174,31.2,124,22.2,115,20.6,239,42.8
14,5,2013,Male,638,291,322,50.5,171,26.8,110,17.2,35,5.5,145,22.7
14,5,2014,Male,575,303,193,33.6,190,33.0,115,20.0,77,13.4,192,33.4
14,5,2015,Male,536,303,178,33.2,159,29.7,136,25.4,63,11.8,199,37.1
14,5,2016,Male,506,303,162,32.0,165,32.6,113,22.3,66,13.0,179,35.4
14,5,2017,Male,544,302,204,37.5,139,25.6,131,24.1,70,12.9,201,36.9
14,5,2018,Male,519,597,187,36.0,133,25.6,121,23.3,78,15.0,199,38.3
14,6,2013,Male,647,286,274,42.3,285,44.0,56,8.7,32,4.9,88,13.6
14,6,2014,Male,618,286,288,46.6,218,35.3,68,11.0,44,7.1,112,18.1
14,6,2015,Male,602,287,272,45.2,205,34.1,79,13.1,46,7.6,125,20.8
14,6,2016,Male,525,289,208,39.6,203,38.7,71,13.5,43,8.2,114,21.7
14,6,2017,Male,567,288,257,45.3,168,29.6,76,13.4,66,11.6,142,25.0
14,6,2018,Male,513,593,216,42.1,153,29.8,91,17.7,53,10.3,144,28.1
14,7,2013,Male,650,289,350,53.8,183,28.2,88,13.5,29,4.5,117,18.0
14,7,2014,Male,648,293,302,46.6,203,31.3,107,16.5,36,5.6,143,22.1
14,7,2015,Male,596,293,269,45.1,199,33.4,84,14.1,44,7.4,128,21.5
14,7,2016,Male,584,296,264,45.2,176,30.1,96,16.4,48,8.2,144,24.7
14,7,2017,Male,543,294,251,46.2,159,29.3,98,18.0,35,6.4,133,24.5
14,7,2018,Male,546,593,246,45.1,147,26.9,86,15.8,67,12.3,153,28.0
14,8,2013,Male,660,293,266,40.3,250,37.9,106,16.1,38,5.8,144,21.8
14,8,2014,Male,515,283,260,50.5,211,41.0,37,7.2,7,1.4,44,8.5
14,8,2015,Male,490,278,263,53.7,195,39.8,30,6.1,2,0.4,32,6.5
14,8,2016,Male,406,277,236,58.1,129,31.8,39,9.6,2,0.5,41,10.1
14,8,2017,Male,442,275,252,57.0,157,35.5,29,6.6,4,0.9,33,7.5
14,8,2018,Male,404,592,202,50.0,138,34.2,51,12.6,13,3.2,64,15.8
14,All Grades,2013,Male,3814,292,1594,41.8,1368,35.9,612,16.0,240,6.3,852,22.3
14,All Grades,2014,Male,3545,294,1422,40.1,1194,33.7,594,16.8,335,9.4,929,26.2
14,All Grades,2015,Male,3393,294,1342,39.6,1130,33.3,593,17.5,328,9.7,921,27.1
14,All Grades,2016,Male,3137,295,1218,38.8,1007,32.1,534,17.0,378,12.0,912,29.1
14,All Grades,2017,Male,3200,294,1285,40.2,984,30.8,565,17.7,366,11.4,931,29.1
14,All Grades,2018,Male,3089,596,1132,36.6,865,28.0,643,20.8,449,14.5,1092,35.4
15,3,2013,Female,1333,310,266,20.0,456,34.2,357,26.8,254,19.1,611,45.8
15,3,2014,Female,1367,314,249,18.2,372,27.2,416,30.4,330,24.1,746,54.6
15,3,2015,Female,1283,315,233,18.2,350,27.3,368,28.7,332,25.9,700,54.6
15,3,2016,Female,1319,314,248,18.8,397,30.1,305,23.1,369,28.0,674,51.1
15,3,2017,Female,1356,318,220,16.2,315,23.2,376,27.7,445,32.8,821,60.5
15,3,2018,Female,1328,604,225,16.9,252,19.0,457,34.4,394,29.7,851,64.1
15,4,2013,Female,1233,308,273,22.1,389,31.5,344,27.9,227,18.4,571,46.3
15,4,2014,Female,1262,316,247,19.6,344,27.3,322,25.5,349,27.7,671,53.2
15,4,2015,Female,1246,314,259,20.8,304,24.4,339,27.2,344,27.6,683,54.8
15,4,2016,Female,1272,318,245,19.3,286,22.5,312,24.5,429,33.7,741,58.3
15,4,2017,Female,1267,313,265,20.9,355,28.0,293,23.1,354,27.9,647,51.1
15,4,2018,Female,1261,605,224,17.8,309,24.5,289,22.9,439,34.8,728,57.7
15,5,2013,Female,1205,306,395,32.8,374,31.0,286,23.7,150,12.4,436,36.2
15,5,2014,Female,1120,317,257,22.9,300,26.8,322,28.8,241,21.5,563,50.3
15,5,2015,Female,1020,318,224,22.0,266,26.1,302,29.6,228,22.4,530,52.0
15,5,2016,Female,1125,319,249,22.1,280,24.9,311,27.6,285,25.3,596,53.0
15,5,2017,Female,1202,320,276,23.0,237,19.7,370,30.8,319,26.5,689,57.3
15,5,2018,Female,1204,605,298,24.8,269,22.3,285,23.7,352,29.2,637,52.9
15,6,2013,Female,874,307,199,22.8,325,37.2,198,22.7,152,17.4,350,40.0
15,6,2014,Female,909,308,195,21.5,339,37.3,184,20.2,191,21.0,375,41.3
15,6,2015,Female,820,316,155,18.9,229,27.9,211,25.7,225,27.4,436,53.2
15,6,2016,Female,842,319,151,17.9,209,24.8,171,20.3,311,36.9,482,57.2
15,6,2017,Female,902,317,188,20.8,215,23.8,189,21.0,310,34.4,499,55.3
15,6,2018,Female,1031,604,237,23.0,230,22.3,249,24.2,315,30.6,564,54.7
15,7,2013,Female,851,305,271,31.8,284,33.4,206,24.2,90,10.6,296,34.8
15,7,2014,Female,849,312,224,26.4,257,30.3,230,27.1,138,16.3,368,43.3
15,7,2015,Female,847,316,200,23.6,250,29.5,224,26.4,173,20.4,397,46.9
15,7,2016,Female,826,322,167,20.2,200,24.2,225,27.2,234,28.3,459,55.6
15,7,2017,Female,839,321,183,21.8,188,22.4,241,28.7,227,27.1,468,55.8
15,7,2018,Female,893,607,192,21.5,169,18.9,236,26.4,296,33.1,532,59.6
15,8,2013,Female,777,302,198,25.5,345,44.4,178,22.9,56,7.2,234,30.1
15,8,2014,Female,602,297,185,30.7,282,46.8,118,19.6,17,2.8,135,22.4
15,8,2015,Female,495,295,169,34.1,220,44.4,87,17.6,19,3.8,106,21.4
15,8,2016,Female,481,295,170,35.3,211,43.9,69,14.3,31,6.4,100,20.8
15,8,2017,Female,471,295,162,34.4,192,40.8,95,20.2,22,4.7,117,24.8
15,8,2018,Female,421,599,159,37.8,131,31.1,84,20.0,47,11.2,131,31.1
15,All Grades,2013,Female,6273,307,1602,25.5,2173,34.6,1569,25.0,929,14.8,2498,39.8
15,All Grades,2014,Female,6109,312,1357,22.2,1894,31.0,1592,26.1,1266,20.7,2858,46.8
15,All Grades,2015,Female,5711,314,1240,21.7,1619,28.3,1531,26.8,1321,23.1,2852,49.9
15,All Grades,2016,Female,5865,316,1230,21.0,1583,27.0,1393,23.8,1659,28.3,3052,52.0
15,All Grades,2017,Female,6037,316,1294,21.4,1502,24.9,1564,25.9,1677,27.8,3241,53.7
15,All Grades,2018,Female,6138,605,1335,21.7,1360,22.2,1600,26.1,1843,30.0,3443,56.1
15,3,2013,Male,1412,312,284,20.1,450,31.9,366,25.9,312,22.1,678,48.0
15,3,2014,Male,1373,314,257,18.7,380,27.7,403,29.4,333,24.3,736,53.6
15,3,2015,Male,1278,315,250,19.6,297,23.2,364,28.5,367,28.7,731,57.2
15,3,2016,Male,1332,318,256,19.2,324,24.3,294,22.1,458,34.4,752,56.5
15,3,2017,Male,1335,321,220,16.5,291,21.8,351,26.3,473,35.4,824,61.7
15,3,2018,Male,1322,605,227,17.2,244,18.5,403,30.5,448,33.9,851,64.4
15,4,2013,Male,1307,311,279,21.3,380,29.1,318,24.3,330,25.2,648,49.6
15,4,2014,Male,1337,317,254,19.0,354,26.5,353,26.4,376,28.1,729,54.5
15,4,2015,Male,1247,314,250,20.0,340,27.3,311,24.9,346,27.7,657,52.7
15,4,2016,Male,1233,318,250,20.3,281,22.8,282,22.9,420,34.1,702,56.9
15,4,2017,Male,1294,318,254,19.6,315,24.3,293,22.6,432,33.4,725,56.0
15,4,2018,Male,1269,606,211,16.6,287,22.6,284,22.4,487,38.4,771,60.8
15,5,2013,Male,1207,307,419,34.7,310,25.7,298,24.7,180,14.9,478,39.6
15,5,2014,Male,1175,316,289,24.6,265,22.6,324,27.6,297,25.3,621,52.9
15,5,2015,Male,1123,318,265,23.6,262,23.3,297,26.4,299,26.6,596,53.1
15,5,2016,Male,1146,319,265,23.1,261,22.8,312,27.2,308,26.9,620,54.1
15,5,2017,Male,1168,320,262,22.4,223,19.1,363,31.1,320,27.4,683,58.5
15,5,2018,Male,1237,607,290,23.4,222,17.9,272,22.0,453,36.6,725,58.6
15,6,2013,Male,866,301,241,27.8,314,36.3,174,20.1,137,15.8,311,35.9
15,6,2014,Male,820,303,232,28.3,287,35.0,135,16.5,166,20.2,301,36.7
15,6,2015,Male,807,313,181,22.4,228,28.3,176,21.8,222,27.5,398,49.3
15,6,2016,Male,890,313,202,22.7,254,28.5,164,18.4,270,30.3,434,48.8
15,6,2017,Male,910,312,226,24.8,259,28.5,157,17.3,268,29.5,425,46.7
15,6,2018,Male,952,604,220,23.1,211,22.2,248,26.1,273,28.7,521,54.7
15,7,2013,Male,831,302,323,38.9,269,32.4,151,18.2,88,10.6,239,28.8
15,7,2014,Male,831,308,280,33.7,221,26.6,201,24.2,129,15.5,330,39.7
15,7,2015,Male,788,310,237,30.1,216,27.4,200,25.4,135,17.1,335,42.5
15,7,2016,Male,817,316,205,25.1,195,23.9,210,25.7,207,25.3,417,51.0
15,7,2017,Male,911,316,237,26.0,216,23.7,235,25.8,223,24.5,458,50.3
15,7,2018,Male,911,604,240,26.3,213,23.4,218,23.9,240,26.3,458,50.3
15,8,2013,Male,839,298,289,34.4,298,35.5,189,22.5,63,7.5,252,30.0
15,8,2014,Male,629,292,230,36.6,282,44.8,94,14.9,23,3.7,117,18.6
15,8,2015,Male,566,290,230,40.6,239,42.2,77,13.6,20,3.5,97,17.1
15,8,2016,Male,548,290,221,40.3,231,42.2,74,13.5,22,4.0,96,17.5
15,8,2017,Male,513,290,209,40.7,204,39.8,81,15.8,19,3.7,100,19.5
15,8,2018,Male,516,598,212,41.1,160,31.0,82,15.9,62,12.0,144,27.9
15,All Grades,2013,Male,6462,306,1835,28.4,2021,31.3,1496,23.2,1110,17.2,2606,40.3
15,All Grades,2014,Male,6165,311,1542,25.0,1789,29.0,1510,24.5,1324,21.5,2834,46.0
15,All Grades,2015,Male,5809,312,1413,24.3,1582,27.2,1425,24.5,1389,23.9,2814,48.4
15,All Grades,2016,Male,5966,315,1399,23.4,1546,25.9,1336,22.4,1685,28.2,3021,50.6
15,All Grades,2017,Male,6131,315,1408,23.0,1508,24.6,1480,24.1,1735,28.3,3215,52.4
15,All Grades,2018,Male,6207,605,1400,22.6,1337,21.5,1507,24.3,1963,31.6,3470,55.9
16,3,2013,Female,343,286,156,45.5,131,38.2,44,12.8,12,3.5,56,16.3
16,3,2014,Female,375,289,150,40.0,150,40.0,58,15.5,17,4.5,75,20.0
16,3,2015,Female,311,289,127,40.8,121,38.9,40,12.9,23,7.4,63,20.3
16,3,2016,Female,279,295,92,33.0,108,38.7,51,18.3,28,10.0,79,28.3
16,3,2017,Female,265,301,65,24.5,101,38.1,57,21.5,42,15.8,99,37.4
16,3,2018,Female,261,598,74,28.4,51,19.5,81,31.0,55,21.1,136,52.1
16,4,2013,Female,364,292,141,38.7,125,34.3,71,19.5,27,7.4,98,26.9
16,4,2014,Female,322,291,126,39.1,113,35.1,54,16.8,29,9.0,83,25.8
16,4,2015,Female,343,288,133,38.8,126,36.7,64,18.7,20,5.8,84,24.5
16,4,2016,Female,273,290,111,40.7,97,35.5,43,15.8,22,8.1,65,23.8
16,4,2017,Female,277,289,111,40.1,99,35.7,35,12.6,32,11.6,67,24.2
16,4,2018,Female,264,597,82,31.1,66,25.0,59,22.3,57,21.6,116,43.9
16,5,2013,Female,351,292,172,49.0,115,32.8,56,16.0,8,2.3,64,18.2
16,5,2014,Female,281,289,151,53.7,84,29.9,36,12.8,10,3.6,46,16.4
16,5,2015,Female,278,292,131,47.1,93,33.5,49,17.6,5,1.8,54,19.4
16,5,2016,Female,289,296,111,38.4,112,38.8,52,18.0,14,4.8,66,22.8
16,5,2017,Female,237,294,110,46.4,75,31.6,44,18.6,8,3.4,52,21.9
16,5,2018,Female,244,595,106,43.4,52,21.3,53,21.7,33,13.5,86,35.2
16,6,2013,Female,293,278,169,57.7,101,34.5,19,6.5,4,1.4,23,7.8
16,6,2014,Female,256,283,132,51.6,89,34.8,29,11.3,6,2.3,35,13.7
16,6,2015,Female,197,275,112,56.9,64,32.5,17,8.6,4,2.0,21,10.7
16,6,2016,Female,160,282,70,43.8,71,44.4,12,7.5,7,4.4,19,11.9
16,6,2017,Female,202,273,129,63.9,57,28.2,10,5.0,6,3.0,16,7.9
16,6,2018,Female,171,586,107,62.6,41,24.0,19,11.1,4,2.3,23,13.5
16,7,2013,Female,339,276,238,70.2,86,25.4,12,3.5,3,0.9,15,4.4
16,7,2014,Female,293,282,181,61.8,92,31.4,16,5.5,4,1.4,20,6.8
16,7,2015,Female,244,286,129,52.9,89,36.5,22,9.0,4,1.6,26,10.7
16,7,2016,Female,170,282,98,57.6,51,30.0,20,11.8,1,0.6,21,12.4
16,7,2017,Female,162,285,90,55.6,55,34.0,17,10.5,0,0.0,17,10.5
16,7,2018,Female,181,588,102,56.4,54,29.8,21,11.6,4,2.2,25,13.8
16,8,2013,Female,348,278,210,60.3,111,31.9,23,6.6,4,1.1,27,7.8
16,8,2014,Female,326,281,164,50.3,135,41.4,25,7.7,2,0.6,27,8.3
16,8,2015,Female,254,283,140,55.1,89,35.0,17,6.7,8,3.1,25,9.8
16,8,2016,Female,194,285,97,50.0,66,34.0,21,10.8,10,5.2,31,16.0
16,8,2017,Female,144,275,82,56.9,49,34.0,10,6.9,3,2.1,13,9.0
16,8,2018,Female,136,596,54,39.7,50,36.8,24,17.6,8,5.9,32,23.5
16,All Grades,2013,Female,2038,284,1086,53.3,669,32.8,225,11.0,58,2.8,283,13.9
16,All Grades,2014,Female,1853,286,904,48.8,663,35.8,218,11.8,68,3.7,286,15.4
16,All Grades,2015,Female,1627,286,772,47.4,582,35.8,209,12.8,64,3.9,273,16.8
16,All Grades,2016,Female,1365,290,579,42.4,505,37.0,199,14.6,82,6.0,281,20.6
16,All Grades,2017,Female,1287,288,587,45.6,436,33.9,173,13.4,91,7.1,264,20.5
16,All Grades,2018,Female,1257,594,525,41.8,314,25.0,257,20.4,161,12.8,418,33.3
